"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Altitude (m)"	"Altitude WGS84 (m)"	"Speed (m/s)"	"Direction (°)"	"Distance (km)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"	"Satellites"
1.786324755E3	4.704945000E0	-7.409946167E1	2.558370506E3	2.579600000E3	1.182728767E1	3.634999847E1	1.096660386E1	2.599999905E0	1.360000038E1	2.700000000E1
1.787324755E3	4.705030000E0	-7.409939167E1	2.558570536E3	2.579800000E3	1.262922478E1	3.893000031E1	1.098007912E1	2.599999905E0	1.389999962E1	2.700000000E1
1.788324755E3	4.705126667E0	-7.409931833E1	2.559070561E3	2.580300000E3	1.293960190E1	3.656000137E1	1.099430031E1	2.599999905E0	1.389999962E1	2.600000000E1
1.789324755E3	4.705226667E0	-7.409923833E1	2.557870593E3	2.579100000E3	1.332873154E1	3.781000137E1	1.100848145E1	2.599999905E0	1.410000038E1	2.600000000E1
1.790324755E3	4.705330000E0	-7.409916333E1	2.556770615E3	2.578000000E3	1.375492191E1	3.961000061E1	1.102287533E1	2.500000000E0	1.430000019E1	2.700000000E1
1.791324755E3	4.705423333E0	-7.409907333E1	2.555570664E3	2.576800000E3	1.400868034E1	4.304000092E1	1.103595772E1	2.599999905E0	1.400000000E1	2.700000000E1
1.792324755E3	4.705506667E0	-7.409899000E1	2.557270713E3	2.578500000E3	1.439935398E1	4.402999878E1	1.105074469E1	2.400000095E0	1.339999962E1	2.700000000E1
1.793324755E3	4.705598333E0	-7.409889333E1	2.558070772E3	2.579300000E3	1.466649532E1	4.347999954E1	1.106569176E1	2.400000095E0	1.280000019E1	2.700000000E1
1.794324755E3	4.705686667E0	-7.409879167E1	2.557070840E3	2.578300000E3	1.440913391E1	4.675000000E1	1.108088496E1	2.500000000E0	1.339999962E1	2.700000000E1
1.795324755E3	4.705778333E0	-7.409869000E1	2.557970906E3	2.579200000E3	1.486620712E1	4.590000153E1	1.109567458E1	2.500000000E0	1.280000019E1	2.800000000E1
1.796324755E3	4.705875000E0	-7.409859833E1	2.556670955E3	2.577900000E3	1.528416157E1	4.550999832E1	1.111098197E1	2.400000095E0	1.280000019E1	2.800000000E1
1.797324755E3	4.705973333E0	-7.409850167E1	2.556371009E3	2.577600000E3	1.562902546E1	4.525000000E1	1.112619762E1	2.500000000E0	1.300000000E1	2.700000000E1
1.798324755E3	4.706083333E0	-7.409842000E1	2.554571035E3	2.575800000E3	1.626522255E1	4.247999954E1	1.114229506E1	2.500000000E0	1.300000000E1	2.600000000E1
1.799324755E3	4.706188333E0	-7.409832000E1	2.554471089E3	2.575700000E3	1.680619621E1	4.509999847E1	1.115919924E1	2.599999905E0	1.289999962E1	2.400000000E1
1.800324755E3	4.706301667E0	-7.409821833E1	2.554871138E3	2.576100000E3	1.704399681E1	4.540000153E1	1.117607557E1	2.700000048E0	1.280000019E1	2.400000000E1
1.801324755E3	4.706408333E0	-7.409811000E1	2.554871201E3	2.576100000E3	1.685303497E1	4.452000046E1	1.119311835E1	2.700000048E0	1.319999981E1	2.500000000E1
1.802324755E3	4.706523333E0	-7.409800833E1	2.554671249E3	2.575900000E3	1.647471428E1	4.225999832E1	1.120960510E1	2.700000048E0	1.339999962E1	2.500000000E1
1.803324755E3	4.706630000E0	-7.409790500E1	2.554471305E3	2.575700000E3	1.612573242E1	4.406000137E1	1.122621979E1	2.799999952E0	1.400000000E1	2.500000000E1
1.804324755E3	4.706735000E0	-7.409779833E1	2.554671367E3	2.575900000E3	1.551527214E1	4.479999924E1	1.124178880E1	2.700000048E0	1.430000019E1	2.500000000E1
1.805324755E3	4.706835000E0	-7.409770000E1	2.559571422E3	2.580800000E3	1.539173889E1	4.374000168E1	1.125750990E1	2.500000000E0	1.310000038E1	2.500000000E1
1.806324755E3	4.706940000E0	-7.409760500E1	2.559971468E3	2.581200000E3	1.611029053E1	4.415000153E1	1.127326757E1	2.599999905E0	1.339999962E1	2.600000000E1
1.807324755E3	4.707048333E0	-7.409751333E1	2.559571508E3	2.580800000E3	1.656118774E1	4.493000031E1	1.129132705E1	2.500000000E0	1.269999981E1	2.600000000E1
1.808324755E3	4.707160000E0	-7.409739500E1	2.559771580E3	2.581000000E3	1.726841545E1	4.311000061E1	1.130886699E1	2.400000095E0	1.210000038E1	2.600000000E1
1.809324755E3	4.707275000E0	-7.409728667E1	2.559571636E3	2.580800000E3	1.794681931E1	4.320000076E1	1.132681631E1	2.599999905E0	1.239999962E1	2.600000000E1
1.810324755E3	4.707395000E0	-7.409717833E1	2.559571688E3	2.580800000E3	1.853308868E1	4.284999847E1	1.134591656E1	2.700000048E0	1.310000038E1	2.600000000E1
1.811324755E3	4.707516667E0	-7.409705667E1	2.559571757E3	2.580800000E3	1.877603722E1	4.484999847E1	1.136475609E1	2.500000000E0	1.330000019E1	2.600000000E1
1.812324755E3	4.707635000E0	-7.409693500E1	2.559571828E3	2.580800000E3	1.869059372E1	4.415000153E1	1.138307415E1	2.700000048E0	1.410000038E1	2.600000000E1
1.813324755E3	4.707753333E0	-7.409682000E1	2.557371890E3	2.578600000E3	1.855676460E1	4.490999985E1	1.140139044E1	2.500000000E0	1.369999981E1	2.700000000E1
1.814324755E3	4.707868333E0	-7.409670167E1	2.556771959E3	2.578000000E3	1.866073990E1	4.522999954E1	1.141970673E1	2.500000000E0	1.369999981E1	2.500000000E1
1.815324755E3	4.707983333E0	-7.409658333E1	2.556772028E3	2.578000000E3	1.798954201E1	4.568000031E1	1.143828464E1	2.500000000E0	1.350000000E1	2.400000000E1
1.816324755E3	4.708100000E0	-7.409646333E1	2.557172097E3	2.578400000E3	1.741305351E1	4.549000168E1	1.145555335E1	2.500000000E0	1.330000019E1	2.400000000E1
1.817324755E3	4.708210000E0	-7.409635333E1	2.556472159E3	2.577700000E3	1.743158340E1	4.561000061E1	1.147351084E1	2.500000000E0	1.330000019E1	2.400000000E1
1.818324755E3	4.708316667E0	-7.409623167E1	2.556372238E3	2.577600000E3	1.760658836E1	4.531999969E1	1.149025919E1	2.599999905E0	1.380000019E1	2.400000000E1
1.819324755E3	4.708425000E0	-7.409612667E1	2.555972294E3	2.577200000E3	1.729106331E1	4.547000122E1	1.150700576E1	2.599999905E0	1.389999962E1	2.500000000E1
1.820324755E3	4.708530000E0	-7.409601833E1	2.553172356E3	2.574400000E3	1.656170273E1	4.822000122E1	1.152312000E1	2.500000000E0	1.380000019E1	2.300000000E1
1.821324755E3	4.708626667E0	-7.409591000E1	2.553272425E3	2.574500000E3	1.572064590E1	4.711999893E1	1.153739697E1	2.500000000E0	1.360000038E1	2.200000000E1
1.822324755E3	4.708721667E0	-7.409582333E1	2.550972467E3	2.572200000E3	1.553997898E1	4.616999817E1	1.155218391E1	2.500000000E0	1.380000019E1	2.200000000E1
1.823324755E3	4.708813333E0	-7.409572667E1	2.548372525E3	2.569600000E3	1.539379787E1	4.786999893E1	1.156700981E1	2.500000000E0	1.419999981E1	2.200000000E1
1.824324755E3	4.708900000E0	-7.409562500E1	2.545972592E3	2.567200000E3	1.525945473E1	4.913999939E1	1.158179301E1	2.500000000E0	1.430000019E1	2.200000000E1
1.825324755E3	4.708993333E0	-7.409553000E1	2.544872646E3	2.566100000E3	1.480701447E1	4.638999939E1	1.159605381E1	2.500000000E0	1.439999962E1	2.200000000E1
1.826324755E3	4.709085000E0	-7.409544000E1	2.544872694E3	2.566100000E3	1.375955486E1	4.747000122E1	1.160966774E1	2.500000000E0	1.400000000E1	2.200000000E1
1.827324755E3	4.709168333E0	-7.409535000E1	2.542872749E3	2.564100000E3	1.322836113E1	4.979000092E1	1.162226680E1	2.500000000E0	1.430000019E1	2.200000000E1
1.828324755E3	4.709241667E0	-7.409526333E1	2.542672807E3	2.563900000E3	1.299313259E1	4.984999847E1	1.163482770E1	2.599999905E0	1.530000019E1	2.300000000E1
1.829324755E3	4.709320000E0	-7.409518167E1	2.542672854E3	2.563900000E3	1.291129208E1	4.488000107E1	1.164739036E1	2.599999905E0	1.500000000E1	2.200000000E1
1.830324755E3	4.709401667E0	-7.409510333E1	2.542572895E3	2.563800000E3	1.243774796E1	4.547999954E1	1.165903482E1	2.500000000E0	1.550000000E1	2.400000000E1
1.831324755E3	4.709476667E0	-7.409503000E1	2.543072934E3	2.564300000E3	1.044783211E1	4.449000168E1	1.166859432E1	2.599999905E0	1.419999981E1	2.400000000E1
1.832324755E3	4.709540000E0	-7.409497167E1	2.543372962E3	2.564600000E3	8.407987595E0	4.590999985E1	1.167632420E1	2.599999905E0	1.419999981E1	2.300000000E1
1.833324755E3	4.709591667E0	-7.409492500E1	2.543672984E3	2.564900000E3	6.952867985E0	4.275000000E1	1.168291494E1	2.599999905E0	1.380000019E1	2.200000000E1
1.834324755E3	4.709638333E0	-7.409488833E1	2.544172997E3	2.565400000E3	5.368038177E0	4.197999954E1	1.168751187E1	2.599999905E0	1.380000019E1	2.300000000E1
1.835324755E3	4.709670000E0	-7.409486167E1	2.544573007E3	2.565800000E3	3.983949900E0	4.375000000E1	1.169080724E1	2.599999905E0	1.419999981E1	2.300000000E1
1.836324755E3	4.709693333E0	-7.409484333E1	2.545273014E3	2.566500000E3	3.559818983E0	3.320000076E1	1.169304523E1	2.599999905E0	1.410000038E1	2.300000000E1
1.837324755E3	4.709711667E0	-7.409483500E1	2.546273011E3	2.567500000E3	1.948223591E0	2.362999916E1	1.169363108E1	2.500000000E0	1.439999962E1	2.400000000E1
1.838324755E3	4.709716667E0	-7.409483667E1	2.546973005E3	2.568200000E3	0.000000000E0	2.362999916E1	1.169389273E1	2.500000000E0	1.469999981E1	2.200000000E1
1.839324755E3	4.709718333E0	-7.409483833E1	2.547173001E3	2.568400000E3	0.000000000E0	2.362999916E1	1.169407743E1	2.599999905E0	1.519999981E1	1.900000000E1
1.840324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	2.599999905E0	1.589999962E1	1.900000000E1
1.841324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	2.599999905E0	1.710000038E1	2.100000000E1
1.842324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	2.599999905E0	1.710000038E1	2.100000000E1
1.843324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	2.599999905E0	1.729999924E1	2.100000000E1
1.844324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.200000048E0	1.560000038E1	2.100000000E1
1.845324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.580000019E1	2.100000000E1
1.846324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.569999981E1	2.100000000E1
1.847324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.530000019E1	2.100000000E1
1.848324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.539999962E1	2.100000000E1
1.849324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.539999962E1	2.100000000E1
1.850324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.550000000E1	2.100000000E1
1.851324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.530000019E1	2.000000000E1
1.852324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.530000019E1	2.000000000E1
1.853324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.539999962E1	2.000000000E1
1.854324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.560000038E1	2.100000000E1
1.855324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.560000038E1	2.300000000E1
1.856324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.550000000E1	2.300000000E1
1.857324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.469999981E1	2.300000000E1
1.858324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.439999962E1	2.300000000E1
1.859324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.450000000E1	2.300000000E1
1.860324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.200000048E0	1.450000000E1	2.300000000E1
1.861324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.299999952E0	1.480000019E1	2.300000000E1
1.862324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.399999976E0	1.469999981E1	2.200000000E1
1.863324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.500000000E0	1.439999962E1	2.200000000E1
1.864324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.480000019E1	2.200000000E1
1.865324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.539999962E1	2.100000000E1
1.866324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.500000000E1	2.000000000E1
1.867324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.539999962E1	2.000000000E1
1.868324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.000000000E0	1.519999981E1	1.800000000E1
1.869324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.560000038E1	1.900000000E1
1.870324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.200000048E0	1.530000019E1	2.000000000E1
1.871324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.399999976E0	1.550000000E1	2.000000000E1
1.872324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.500000000E0	1.600000000E1	2.000000000E1
1.873324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.600000024E0	1.500000000E1	2.000000000E1
1.874324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.510000038E1	2.100000000E1
1.875324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.489999962E1	2.000000000E1
1.876324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.500000000E1	1.900000000E1
1.877324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169407743E1	1.100000024E0	1.400000000E1	2.100000000E1
1.878324755E3	4.709718333E0	-7.409484000E1	2.547472999E3	2.568700000E3	0.000000000E0	2.362999916E1	1.169512402E1	1.100000024E0	1.369999981E1	2.100000000E1
1.879324755E3	4.709711667E0	-7.409483333E1	2.548273013E3	2.569500000E3	2.737292767E0	4.154000092E1	1.169878707E1	1.100000024E0	1.369999981E1	2.000000000E1
1.880324755E3	4.709735000E0	-7.409481000E1	2.548273026E3	2.569500000E3	4.124469280E0	4.788999939E1	1.170336732E1	1.299999952E0	1.350000000E1	2.000000000E1
1.881324755E3	4.709763333E0	-7.409478000E1	2.548173043E3	2.569400000E3	4.725150108E0	4.727000046E1	1.170886725E1	1.500000000E0	1.319999981E1	2.100000000E1
1.882324755E3	4.709796667E0	-7.409474333E1	2.548173066E3	2.569400000E3	5.725769997E0	4.859000015E1	1.171515133E1	1.600000024E0	1.400000000E1	2.200000000E1
1.883324755E3	4.709835000E0	-7.409470167E1	2.548073091E3	2.569300000E3	6.241006851E0	4.758000183E1	1.172130098E1	1.700000048E0	1.430000019E1	2.100000000E1
1.884324755E3	4.709873333E0	-7.409466167E1	2.547973114E3	2.569200000E3	5.853935719E0	4.774000168E1	1.172693874E1	1.700000048E0	1.480000019E1	2.100000000E1
1.885324755E3	4.709906667E0	-7.409462333E1	2.547573139E3	2.568800000E3	4.977878571E0	5.197000122E1	1.173145285E1	2.099999905E0	1.480000019E1	2.100000000E1
1.886324755E3	4.709930000E0	-7.409459000E1	2.547573165E3	2.568800000E3	3.970567226E0	5.638000107E1	1.173538538E1	2.099999905E0	1.519999981E1	2.200000000E1
1.887324755E3	4.709953333E0	-7.409456333E1	2.547573182E3	2.568800000E3	3.555701017E0	4.461000061E1	1.173903383E1	2.099999905E0	1.580000019E1	2.100000000E1
1.888324755E3	4.709983333E0	-7.409455000E1	2.547473177E3	2.568700000E3	3.103260279E0	2.236000061E1	1.174126538E1	2.200000048E0	1.510000038E1	2.200000000E1
1.889324755E3	4.710003333E0	-7.409455167E1	2.547373159E3	2.568600000E3	2.044991493E0	5.820000172E0	1.174414350E1	2.299999952E0	1.569999981E1	2.200000000E1
1.890324755E3	4.710021667E0	-7.409457000E1	2.547473122E3	2.568700000E3	1.554461122E0	3.074299927E2	1.174657302E1	2.299999952E0	1.460000038E1	2.400000000E1
1.891324755E3	4.710025000E0	-7.409459167E1	2.547673091E3	2.568900000E3	1.838073015E0	2.802799988E2	1.175004534E1	2.200000048E0	1.419999981E1	2.500000000E1
1.892324755E3	4.710011667E0	-7.409462000E1	2.548073064E3	2.569300000E3	2.530889273E0	2.370800018E2	1.175452225E1	2.200000048E0	1.480000019E1	2.600000000E1
1.893324755E3	4.709986667E0	-7.409465167E1	2.548573042E3	2.569800000E3	3.957184553E0	2.346699982E2	1.176028354E1	2.200000048E0	1.469999981E1	2.600000000E1
1.894324755E3	4.709951667E0	-7.409469000E1	2.549173018E3	2.570400000E3	5.394289017E0	2.281600037E2	1.176696574E1	2.299999952E0	1.419999981E1	2.600000000E1
1.895324755E3	4.709911667E0	-7.409473500E1	2.549672990E3	2.570900000E3	6.472117424E0	2.266000061E2	1.177549218E1	2.299999952E0	1.380000019E1	2.500000000E1
1.896324755E3	4.709861667E0	-7.409479333E1	2.549472952E3	2.570700000E3	7.663699150E0	2.237400055E2	1.178427952E1	2.400000095E0	1.389999962E1	2.400000000E1
1.897324755E3	4.709810000E0	-7.409485333E1	2.549372913E3	2.570600000E3	8.452253342E0	2.264299927E2	1.179453375E1	2.400000095E0	1.430000019E1	2.400000000E1
1.898324755E3	4.709751667E0	-7.409492500E1	2.550572863E3	2.571800000E3	9.160511017E0	2.253800049E2	1.180400748E1	2.400000095E0	1.460000038E1	2.300000000E1
1.899324755E3	4.709698333E0	-7.409499167E1	2.551472817E3	2.572700000E3	9.518757820E0	2.251300049E2	1.181382576E1	2.200000048E0	1.530000019E1	2.400000000E1
1.900324755E3	4.709638333E0	-7.409505667E1	2.552372777E3	2.573600000E3	9.773545265E0	2.262500000E2	1.182481716E1	2.099999905E0	1.430000019E1	2.500000000E1
1.901324755E3	4.709570000E0	-7.409512833E1	2.553572735E3	2.574800000E3	1.007723141E1	2.258999939E2	1.183581033E1	2.299999952E0	1.430000019E1	2.400000000E1
1.902324755E3	4.709498333E0	-7.409519667E1	2.554672700E3	2.575900000E3	1.025275230E1	2.255800018E2	1.184653785E1	2.400000095E0	1.430000019E1	2.400000000E1
1.903324755E3	4.709430000E0	-7.409526500E1	2.555472663E3	2.576700000E3	1.026304626E1	2.265299988E2	1.185714314E1	2.299999952E0	1.389999962E1	2.500000000E1
1.904324755E3	4.709360000E0	-7.409533000E1	2.556272631E3	2.577500000E3	9.829649925E0	2.261900024E2	1.186722286E1	2.400000095E0	1.360000038E1	2.500000000E1
1.905324755E3	4.709298333E0	-7.409539667E1	2.556572590E3	2.577800000E3	9.064772606E0	2.250399933E2	1.187627556E1	2.400000095E0	1.430000019E1	2.400000000E1
1.906324755E3	4.709236667E0	-7.409545000E1	2.556272567E3	2.577500000E3	8.608729362E0	2.240899963E2	1.188413021E1	2.299999952E0	1.480000019E1	2.400000000E1
1.907324755E3	4.709185000E0	-7.409549833E1	2.556072543E3	2.577300000E3	8.057976723E0	2.247200012E2	1.189112714E1	2.299999952E0	1.469999981E1	2.300000000E1
1.908324755E3	4.709135000E0	-7.409553667E1	2.555972531E3	2.577200000E3	7.914369106E0	2.251499939E2	1.189936961E1	2.400000095E0	1.550000000E1	2.300000000E1
1.909324755E3	4.709083333E0	-7.409559000E1	2.556172500E3	2.577400000E3	8.234011650E0	2.266000061E2	1.190788087E1	2.400000095E0	1.569999981E1	2.300000000E1
1.910324755E3	4.709031667E0	-7.409564667E1	2.556372465E3	2.577600000E3	8.988594055E0	2.281699982E2	1.191690909E1	2.400000095E0	1.580000019E1	2.300000000E1
1.911324755E3	4.708985000E0	-7.409571333E1	2.555072413E3	2.576300000E3	9.449785233E0	2.294199982E2	1.192686721E1	2.400000095E0	1.530000019E1	2.200000000E1
1.912324755E3	4.708918333E0	-7.409577333E1	2.554772385E3	2.576000000E3	9.959360123E0	2.289299927E2	1.193720353E1	2.400000095E0	1.580000019E1	2.200000000E1
1.913324755E3	4.708851667E0	-7.409583833E1	2.554672350E3	2.575900000E3	1.052915764E1	2.287500000E2	1.194858637E1	2.400000095E0	1.639999962E1	2.300000000E1
1.914324755E3	4.708778333E0	-7.409591000E1	2.554072312E3	2.575300000E3	1.111748505E1	2.277899933E2	1.196010093E1	2.400000095E0	1.600000000E1	2.300000000E1
1.915324755E3	4.708706667E0	-7.409598500E1	2.553972267E3	2.575200000E3	1.181441879E1	2.289400024E2	1.197266183E1	2.400000095E0	1.569999981E1	2.300000000E1
1.916324755E3	4.708628333E0	-7.409606667E1	2.554072220E3	2.575300000E3	1.249797058E1	2.266399994E2	1.198605033E1	2.400000095E0	1.500000000E1	2.200000000E1
1.917324755E3	4.708536667E0	-7.409614500E1	2.554172186E3	2.575400000E3	1.264054871E1	2.257100067E2	1.199968126E1	2.400000095E0	1.469999981E1	2.200000000E1
1.918324755E3	4.708445000E0	-7.409622667E1	2.554072148E3	2.575300000E3	1.265290165E1	2.265899963E2	1.201263300E1	2.400000095E0	1.489999962E1	2.200000000E1
1.919324755E3	4.708363333E0	-7.409631000E1	2.554072100E3	2.575300000E3	1.319953632E1	2.267700043E2	1.202585069E1	2.400000095E0	1.480000019E1	2.300000000E1
1.920324755E3	4.708281667E0	-7.409639667E1	2.553372048E3	2.574600000E3	1.337660122E1	2.274199982E2	1.203945797E1	2.200000048E0	1.450000000E1	2.200000000E1
1.921324755E3	4.708196667E0	-7.409648500E1	2.553771996E3	2.575000000E3	1.328600979E1	2.273099976E2	1.205320780E1	2.200000048E0	1.489999962E1	2.200000000E1
