"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.567513204E1	-3.569079936E-1	4.331359863E-1	1.141489968E-1	5.727303833E-1
1.568005912E1	-3.569079936E-1	4.331359863E-1	1.141489968E-1	5.727303833E-1
1.568498642E1	-3.569079936E-1	4.331359863E-1	1.141489968E-1	5.727303833E-1
1.568991319E1	-3.569079936E-1	4.331359863E-1	1.141489968E-1	5.727303833E-1
1.569483973E1	-6.556990147E-1	6.396139860E-1	1.248719990E-1	9.244675576E-1
1.569976681E1	-6.556990147E-1	6.396139860E-1	1.248719990E-1	9.244675576E-1
1.570469328E1	-6.556990147E-1	6.396139860E-1	1.248719990E-1	9.244675576E-1
1.570962005E1	-6.556990147E-1	6.396139860E-1	1.248719990E-1	9.244675576E-1
1.571454712E1	-6.556990147E-1	6.396139860E-1	1.248719990E-1	9.244675576E-1
1.571947420E1	-6.614120007E-1	5.848770142E-1	-5.036979914E-1	1.016493297E0
1.572440121E1	-6.614120007E-1	5.848770142E-1	-5.036979914E-1	1.016493297E0
1.572932798E1	-6.614120007E-1	5.848770142E-1	-5.036979914E-1	1.016493297E0
1.573425475E1	-6.614120007E-1	5.848770142E-1	-5.036979914E-1	1.016493297E0
1.573918181E1	-4.836300015E-1	4.185769856E-1	-4.636699855E-1	7.899965359E-1
1.574410897E1	-4.836300015E-1	4.185769856E-1	-4.636699855E-1	7.899965359E-1
1.574903575E1	-4.836300015E-1	4.185769856E-1	-4.636699855E-1	7.899965359E-1
1.575396283E1	-4.836300015E-1	4.185769856E-1	-4.636699855E-1	7.899965359E-1
1.575888990E1	-1.760779023E0	1.688861966E0	1.795359999E-1	2.446391360E0
1.576381752E1	-1.760779023E0	1.688861966E0	1.795359999E-1	2.446391360E0
1.576874437E1	-1.760779023E0	1.688861966E0	1.795359999E-1	2.446391360E0
1.577367145E1	-1.760779023E0	1.688861966E0	1.795359999E-1	2.446391360E0
1.577859842E1	-1.888332963E0	1.328302026E0	-3.288980126E-1	2.332029492E0
1.578352580E1	-1.888332963E0	1.328302026E0	-3.288980126E-1	2.332029492E0
1.578845285E1	-1.888332963E0	1.328302026E0	-3.288980126E-1	2.332029492E0
1.579337993E1	-1.888332963E0	1.328302026E0	-3.288980126E-1	2.332029492E0
1.579830700E1	-3.068479896E-1	6.900969744E-1	-6.567389965E-1	1.000847457E0
1.580323408E1	-3.068479896E-1	6.900969744E-1	-6.567389965E-1	1.000847457E0
1.580816116E1	-3.068479896E-1	6.900969744E-1	-6.567389965E-1	1.000847457E0
1.581308831E1	-3.068479896E-1	6.900969744E-1	-6.567389965E-1	1.000847457E0
1.581801531E1	7.510049939E-1	3.921279907E-1	-5.201100111E-1	9.941263932E-1
1.582294208E1	7.510049939E-1	3.921279907E-1	-5.201100111E-1	9.941263932E-1
1.582786864E1	7.510049939E-1	3.921279907E-1	-5.201100111E-1	9.941263932E-1
1.583279594E1	7.510049939E-1	3.921279907E-1	-5.201100111E-1	9.941263932E-1
1.583772248E1	1.074908018E0	-1.220860034E-1	-3.957920074E-1	1.151947721E0
1.584264948E1	1.074908018E0	-1.220860034E-1	-3.957920074E-1	1.151947721E0
1.584757664E1	1.074908018E0	-1.220860034E-1	-3.957920074E-1	1.151947721E0
1.585250394E1	1.074908018E0	-1.220860034E-1	-3.957920074E-1	1.151947721E0
1.585743109E1	2.149110079E0	-6.604160070E-1	-5.660300255E-1	2.318450651E0
1.586235786E1	2.149110079E0	-6.604160070E-1	-5.660300255E-1	2.318450651E0
1.586728486E1	2.149110079E0	-6.604160070E-1	-5.660300255E-1	2.318450651E0
1.587221140E1	2.149110079E0	-6.604160070E-1	-5.660300255E-1	2.318450651E0
1.587713840E1	1.971487045E0	-6.706140041E-1	-2.175419927E-1	2.093754721E0
1.588206525E1	1.971487045E0	-6.706140041E-1	-2.175419927E-1	2.093754721E0
1.588699225E1	1.971487045E0	-6.706140041E-1	-2.175419927E-1	2.093754721E0
1.589191902E1	1.971487045E0	-6.706140041E-1	-2.175419927E-1	2.093754721E0
1.589684586E1	1.604478002E0	-5.328009725E-1	2.343949974E-1	1.706800383E0
1.590177294E1	1.604478002E0	-5.328009725E-1	2.343949974E-1	1.706800383E0
1.590669940E1	1.604478002E0	-5.328009725E-1	2.343949974E-1	1.706800383E0
1.591162609E1	1.604478002E0	-5.328009725E-1	2.343949974E-1	1.706800383E0
1.591655378E1	1.295778990E0	-4.309409857E-1	6.215239763E-1	1.500348418E0
1.592148095E1	1.295778990E0	-4.309409857E-1	6.215239763E-1	1.500348418E0
1.592640826E1	1.295778990E0	-4.309409857E-1	6.215239763E-1	1.500348418E0
1.593133541E1	1.295778990E0	-4.309409857E-1	6.215239763E-1	1.500348418E0
1.593626216E1	6.951739788E-1	-2.283580005E-1	7.090349793E-1	1.018893929E0
1.594118924E1	6.951739788E-1	-2.283580005E-1	7.090349793E-1	1.018893929E0
1.594611601E1	6.951739788E-1	-2.283580005E-1	7.090349793E-1	1.018893929E0
1.595104301E1	6.951739788E-1	-2.283580005E-1	7.090349793E-1	1.018893929E0
1.595597008E1	1.141294956E0	-3.886600137E-1	4.076189995E-1	1.272699506E0
1.596089716E1	1.141294956E0	-3.886600137E-1	4.076189995E-1	1.272699506E0
1.596582424E1	1.141294956E0	-3.886600137E-1	4.076189995E-1	1.272699506E0
1.597075139E1	1.141294956E0	-3.886600137E-1	4.076189995E-1	1.272699506E0
1.597567847E1	1.141294956E0	-3.886600137E-1	4.076189995E-1	1.272699506E0
1.598060585E1	1.367668986E0	-7.393460274E-1	5.263389945E-1	1.641396887E0
1.598553346E1	1.367668986E0	-7.393460274E-1	5.263389945E-1	1.641396887E0
1.599046032E1	1.367668986E0	-7.393460274E-1	5.263389945E-1	1.641396887E0
1.599538709E1	1.367668986E0	-7.393460274E-1	5.263389945E-1	1.641396887E0
1.600031409E1	1.159559965E0	-6.936439872E-1	5.180109739E-1	1.447085575E0
1.600524085E1	1.159559965E0	-6.936439872E-1	5.180109739E-1	1.447085575E0
1.601016762E1	1.159559965E0	-6.936439872E-1	5.180109739E-1	1.447085575E0
1.601509439E1	1.159559965E0	-6.936439872E-1	5.180109739E-1	1.447085575E0
1.602002087E1	8.273810148E-1	-6.592900157E-1	4.332689941E-1	1.143216817E0
1.602494771E1	8.273810148E-1	-6.592900157E-1	4.332689941E-1	1.143216817E0
1.602987471E1	8.273810148E-1	-6.592900157E-1	4.332689941E-1	1.143216817E0
1.603480117E1	8.273810148E-1	-6.592900157E-1	4.332689941E-1	1.143216817E0
1.603972764E1	2.248519957E-1	-3.088960052E-1	5.707579851E-1	6.868331963E-1
1.604465410E1	2.248519957E-1	-3.088960052E-1	5.707579851E-1	6.868331963E-1
1.604958064E1	2.248519957E-1	-3.088960052E-1	5.707579851E-1	6.868331963E-1
1.605450741E1	2.248519957E-1	-3.088960052E-1	5.707579851E-1	6.868331963E-1
1.605943387E1	1.664569974E-1	-8.057799935E-2	1.854349971E-1	2.618909775E-1
1.606436087E1	1.664569974E-1	-8.057799935E-2	1.854349971E-1	2.618909775E-1
1.606928734E1	1.664569974E-1	-8.057799935E-2	1.854349971E-1	2.618909775E-1
1.607421419E1	1.664569974E-1	-8.057799935E-2	1.854349971E-1	2.618909775E-1
1.607914088E1	5.248820186E-1	-1.960469931E-1	-1.851049960E-1	5.900842452E-1
1.608406774E1	5.248820186E-1	-1.960469931E-1	-1.851049960E-1	5.900842452E-1
1.608899474E1	5.248820186E-1	-1.960469931E-1	-1.851049960E-1	5.900842452E-1
1.609392120E1	5.248820186E-1	-1.960469931E-1	-1.851049960E-1	5.900842452E-1
1.609884774E1	4.268760085E-1	-3.154950142E-1	8.727499843E-2	5.379378737E-1
1.610377451E1	4.268760085E-1	-3.154950142E-1	8.727499843E-2	5.379378737E-1
1.610870120E1	4.268760085E-1	-3.154950142E-1	8.727499843E-2	5.379378737E-1
1.611362797E1	4.268760085E-1	-3.154950142E-1	8.727499843E-2	5.379378737E-1
1.611855505E1	7.823599875E-2	-2.994799986E-2	2.529560030E-1	2.664666839E-1
1.612348191E1	7.823599875E-2	-2.994799986E-2	2.529560030E-1	2.664666839E-1
1.612840891E1	7.823599875E-2	-2.994799986E-2	2.529560030E-1	2.664666839E-1
1.613333568E1	7.823599875E-2	-2.994799986E-2	2.529560030E-1	2.664666839E-1
1.613826275E1	-1.215690002E-1	1.151259989E-1	2.849490047E-1	3.304980373E-1
1.614318959E1	-1.215690002E-1	1.151259989E-1	2.849490047E-1	3.304980373E-1
1.614811694E1	-1.215690002E-1	1.151259989E-1	2.849490047E-1	3.304980373E-1
1.615304402E1	-1.215690002E-1	1.151259989E-1	2.849490047E-1	3.304980373E-1
1.615797079E1	-2.103890032E-1	1.881600022E-1	4.549269974E-1	5.353749080E-1
1.616289789E1	-2.103890032E-1	1.881600022E-1	4.549269974E-1	5.353749080E-1
1.616782466E1	-2.103890032E-1	1.881600022E-1	4.549269974E-1	5.353749080E-1
1.617275196E1	-2.103890032E-1	1.881600022E-1	4.549269974E-1	5.353749080E-1
1.617767872E1	-1.701000030E-3	2.313160002E-1	7.077069879E-1	7.445529975E-1
1.618260641E1	-1.701000030E-3	2.313160002E-1	7.077069879E-1	7.445529975E-1
1.618753358E1	-1.701000030E-3	2.313160002E-1	7.077069879E-1	7.445529975E-1
1.619246027E1	-1.701000030E-3	2.313160002E-1	7.077069879E-1	7.445529975E-1
1.619738735E1	5.478649735E-1	-5.483499914E-2	2.553200126E-1	6.069194470E-1
1.620231442E1	5.478649735E-1	-5.483499914E-2	2.553200126E-1	6.069194470E-1
1.620724127E1	5.478649735E-1	-5.483499914E-2	2.553200126E-1	6.069194470E-1
1.621216835E1	5.478649735E-1	-5.483499914E-2	2.553200126E-1	6.069194470E-1
1.621709568E1	5.635439754E-1	-1.115899980E-1	2.423200011E-2	5.749968084E-1
1.622202253E1	5.635439754E-1	-1.115899980E-1	2.423200011E-2	5.749968084E-1
1.622694921E1	5.635439754E-1	-1.115899980E-1	2.423200011E-2	5.749968084E-1
1.623187629E1	5.635439754E-1	-1.115899980E-1	2.423200011E-2	5.749968084E-1
1.623680336E1	3.338949978E-1	-7.490099967E-2	2.996500134E-1	4.548474029E-1
1.624173014E1	3.338949978E-1	-7.490099967E-2	2.996500134E-1	4.548474029E-1
1.624665668E1	3.338949978E-1	-7.490099967E-2	2.996500134E-1	4.548474029E-1
1.625158373E1	3.338949978E-1	-7.490099967E-2	2.996500134E-1	4.548474029E-1
1.625651043E1	6.485500187E-2	1.540100016E-2	4.941929877E-1	4.986682977E-1
1.626143689E1	6.485500187E-2	1.540100016E-2	4.941929877E-1	4.986682977E-1
1.626636366E1	6.485500187E-2	1.540100016E-2	4.941929877E-1	4.986682977E-1
1.627129043E1	6.485500187E-2	1.540100016E-2	4.941929877E-1	4.986682977E-1
1.627621697E1	6.945300102E-2	-9.753800184E-2	3.464820087E-1	3.665885480E-1
1.628114343E1	6.945300102E-2	-9.753800184E-2	3.464820087E-1	3.665885480E-1
1.628606989E1	6.945300102E-2	-9.753800184E-2	3.464820087E-1	3.665885480E-1
1.629099666E1	6.945300102E-2	-9.753800184E-2	3.464820087E-1	3.665885480E-1
1.629592342E1	1.977140009E-1	-5.067000166E-3	3.353799880E-2	2.006023380E-1
1.630084988E1	1.977140009E-1	-5.067000166E-3	3.353799880E-2	2.006023380E-1
1.630577688E1	1.977140009E-1	-5.067000166E-3	3.353799880E-2	2.006023380E-1
1.631070365E1	1.977140009E-1	-5.067000166E-3	3.353799880E-2	2.006023380E-1
1.631563018E1	1.977140009E-1	-5.067000166E-3	3.353799880E-2	2.006023380E-1
1.632055726E1	4.596369863E-1	-6.247400120E-2	-8.822499961E-2	4.721787908E-1
1.632548426E1	4.596369863E-1	-6.247400120E-2	-8.822499961E-2	4.721787908E-1
1.633041164E1	4.596369863E-1	-6.247400120E-2	-8.822499961E-2	4.721787908E-1
1.633533910E1	4.596369863E-1	-6.247400120E-2	-8.822499961E-2	4.721787908E-1
1.634026576E1	5.785869956E-1	-5.257799849E-2	5.111699924E-2	5.832154876E-1
1.634519261E1	5.785869956E-1	-5.257799849E-2	5.111699924E-2	5.832154876E-1
1.635012022E1	5.785869956E-1	-5.257799849E-2	5.111699924E-2	5.832154876E-1
1.635504730E1	5.785869956E-1	-5.257799849E-2	5.111699924E-2	5.832154876E-1
1.635997415E1	4.885689914E-1	-7.060699910E-2	2.330480069E-1	5.458904480E-1
1.636490095E1	4.885689914E-1	-7.060699910E-2	2.330480069E-1	5.458904480E-1
1.636982826E1	4.885689914E-1	-7.060699910E-2	2.330480069E-1	5.458904480E-1
1.637475533E1	4.885689914E-1	-7.060699910E-2	2.330480069E-1	5.458904480E-1
1.637968218E1	5.868099928E-1	-8.886399865E-2	2.657999992E-1	6.503017895E-1
1.638460926E1	5.868099928E-1	-8.886399865E-2	2.657999992E-1	6.503017895E-1
1.638953665E1	5.868099928E-1	-8.886399865E-2	2.657999992E-1	6.503017895E-1
1.639446342E1	5.868099928E-1	-8.886399865E-2	2.657999992E-1	6.503017895E-1
1.639939080E1	8.980709910E-1	-2.430060059E-1	2.171130031E-1	9.553645796E-1
1.640431816E1	8.980709910E-1	-2.430060059E-1	2.171130031E-1	9.553645796E-1
1.640924516E1	8.980709910E-1	-2.430060059E-1	2.171130031E-1	9.553645796E-1
1.641417200E1	8.980709910E-1	-2.430060059E-1	2.171130031E-1	9.553645796E-1
1.641909878E1	8.604140282E-1	-2.733579874E-1	5.221099854E-1	1.042897754E0
1.642402586E1	8.604140282E-1	-2.733579874E-1	5.221099854E-1	1.042897754E0
1.642895296E1	8.604140282E-1	-2.733579874E-1	5.221099854E-1	1.042897754E0
1.643387996E1	8.604140282E-1	-2.733579874E-1	5.221099854E-1	1.042897754E0
1.643880704E1	8.539379835E-1	-2.885319889E-1	6.627489924E-1	1.118792660E0
1.644373388E1	8.539379835E-1	-2.885319889E-1	6.627489924E-1	1.118792660E0
1.644866127E1	8.539379835E-1	-2.885319889E-1	6.627489924E-1	1.118792660E0
1.645358835E1	8.539379835E-1	-2.885319889E-1	6.627489924E-1	1.118792660E0
1.645851512E1	9.209309816E-1	-3.973700106E-1	5.566610098E-1	1.147121736E0
1.646344181E1	9.209309816E-1	-3.973700106E-1	5.566610098E-1	1.147121736E0
1.646836866E1	9.209309816E-1	-3.973700106E-1	5.566610098E-1	1.147121736E0
1.647329566E1	9.209309816E-1	-3.973700106E-1	5.566610098E-1	1.147121736E0
1.647822250E1	8.883470297E-1	-3.816980124E-1	3.116270006E-1	1.015856882E0
1.648314950E1	8.883470297E-1	-3.816980124E-1	3.116270006E-1	1.015856882E0
1.648807657E1	8.883470297E-1	-3.816980124E-1	3.116270006E-1	1.015856882E0
1.649300303E1	8.883470297E-1	-3.816980124E-1	3.116270006E-1	1.015856882E0
1.649792956E1	8.267530203E-1	-2.819530070E-1	2.261939943E-1	9.023202191E-1
1.650285664E1	8.267530203E-1	-2.819530070E-1	2.261939943E-1	9.023202191E-1
1.650778371E1	8.267530203E-1	-2.819530070E-1	2.261939943E-1	9.023202191E-1
1.651271102E1	8.267530203E-1	-2.819530070E-1	2.261939943E-1	9.023202191E-1
1.651763817E1	6.961010098E-1	-1.937389970E-1	2.460470051E-1	7.633023933E-1
1.652256556E1	6.961010098E-1	-1.937389970E-1	2.460470051E-1	7.633023933E-1
1.652749287E1	6.961010098E-1	-1.937389970E-1	2.460470051E-1	7.633023933E-1
1.653241964E1	6.961010098E-1	-1.937389970E-1	2.460470051E-1	7.633023933E-1
1.653734617E1	6.741690040E-1	-1.454190016E-1	1.683270037E-1	7.099186658E-1
1.654227317E1	6.741690040E-1	-1.454190016E-1	1.683270037E-1	7.099186658E-1
1.654719998E1	6.741690040E-1	-1.454190016E-1	1.683270037E-1	7.099186658E-1
1.655212652E1	6.741690040E-1	-1.454190016E-1	1.683270037E-1	7.099186658E-1
1.655705329E1	5.866280198E-1	-8.371800184E-2	1.034410000E-1	6.015323582E-1
1.656198060E1	5.866280198E-1	-8.371800184E-2	1.034410000E-1	6.015323582E-1
1.656690775E1	5.866280198E-1	-8.371800184E-2	1.034410000E-1	6.015323582E-1
1.657183483E1	5.866280198E-1	-8.371800184E-2	1.034410000E-1	6.015323582E-1
1.657676222E1	4.349460006E-1	-6.480100006E-2	9.466800094E-2	4.498213239E-1
1.658168929E1	4.349460006E-1	-6.480100006E-2	9.466800094E-2	4.498213239E-1
1.658661639E1	4.349460006E-1	-6.480100006E-2	9.466800094E-2	4.498213239E-1
1.659154308E1	4.349460006E-1	-6.480100006E-2	9.466800094E-2	4.498213239E-1
1.659647016E1	3.834050000E-1	1.931099966E-2	6.182900071E-2	3.888381849E-1
1.660139723E1	3.834050000E-1	1.931099966E-2	6.182900071E-2	3.888381849E-1
1.660632438E1	3.834050000E-1	1.931099966E-2	6.182900071E-2	3.888381849E-1
1.661125200E1	3.834050000E-1	1.931099966E-2	6.182900071E-2	3.888381849E-1
1.661617947E1	4.321680069E-1	1.882099919E-2	-2.264759988E-1	4.882773743E-1
1.662110678E1	4.321680069E-1	1.882099919E-2	-2.264759988E-1	4.882773743E-1
1.662603393E1	4.321680069E-1	1.882099919E-2	-2.264759988E-1	4.882773743E-1
1.663096155E1	4.321680069E-1	1.882099919E-2	-2.264759988E-1	4.882773743E-1
1.663588902E1	4.321680069E-1	1.882099919E-2	-2.264759988E-1	4.882773743E-1
1.664081578E1	3.090449870E-1	7.104299963E-2	-1.588259935E-1	3.546570287E-1
1.664574274E1	3.090449870E-1	7.104299963E-2	-1.588259935E-1	3.546570287E-1
1.665066951E1	3.090449870E-1	7.104299963E-2	-1.588259935E-1	3.546570287E-1
1.665559628E1	3.090449870E-1	7.104299963E-2	-1.588259935E-1	3.546570287E-1
1.666052312E1	3.404060006E-1	6.620799750E-2	-2.650290132E-1	4.364631966E-1
1.666545012E1	3.404060006E-1	6.620799750E-2	-2.650290132E-1	4.364631966E-1
1.667037721E1	3.404060006E-1	6.620799750E-2	-2.650290132E-1	4.364631966E-1
1.667530428E1	3.404060006E-1	6.620799750E-2	-2.650290132E-1	4.364631966E-1
1.668023136E1	2.260800004E-1	8.472400159E-2	-2.024669945E-1	3.150923784E-1
1.668515874E1	2.260800004E-1	8.472400159E-2	-2.024669945E-1	3.150923784E-1
1.669008590E1	2.260800004E-1	8.472400159E-2	-2.024669945E-1	3.150923784E-1
1.669501320E1	2.260800004E-1	8.472400159E-2	-2.024669945E-1	3.150923784E-1
1.669994036E1	1.563429981E-1	1.532820016E-1	-1.472579986E-1	2.638625082E-1
1.670486743E1	1.563429981E-1	1.532820016E-1	-1.472579986E-1	2.638625082E-1
1.670979452E1	1.563429981E-1	1.532820016E-1	-1.472579986E-1	2.638625082E-1
1.671472160E1	1.563429981E-1	1.532820016E-1	-1.472579986E-1	2.638625082E-1
1.671964898E1	1.713870019E-1	8.168800175E-2	-1.409090012E-1	2.364355740E-1
1.672457668E1	1.713870019E-1	8.168800175E-2	-1.409090012E-1	2.364355740E-1
1.672950368E1	1.713870019E-1	8.168800175E-2	-1.409090012E-1	2.364355740E-1
1.673443083E1	1.713870019E-1	8.168800175E-2	-1.409090012E-1	2.364355740E-1
1.673935854E1	1.892070025E-1	6.167799979E-2	-1.304820031E-1	2.379685244E-1
1.674428616E1	1.892070025E-1	6.167799979E-2	-1.304820031E-1	2.379685244E-1
1.674921356E1	1.892070025E-1	6.167799979E-2	-1.304820031E-1	2.379685244E-1
1.675414094E1	1.892070025E-1	6.167799979E-2	-1.304820031E-1	2.379685244E-1
1.675906832E1	1.144720018E-1	3.984000161E-2	-2.128989995E-1	2.449837727E-1
1.676399577E1	1.144720018E-1	3.984000161E-2	-2.128989995E-1	2.449837727E-1
1.676892316E1	1.144720018E-1	3.984000161E-2	-2.128989995E-1	2.449837727E-1
1.677385023E1	1.144720018E-1	3.984000161E-2	-2.128989995E-1	2.449837727E-1
1.677877733E1	1.243510023E-1	7.205100358E-2	-2.267799973E-1	2.684840518E-1
1.678370471E1	1.243510023E-1	7.205100358E-2	-2.267799973E-1	2.684840518E-1
1.678863148E1	1.243510023E-1	7.205100358E-2	-2.267799973E-1	2.684840518E-1
1.679355856E1	1.243510023E-1	7.205100358E-2	-2.267799973E-1	2.684840518E-1
1.679848594E1	4.180099815E-2	1.184139997E-1	3.078299947E-2	1.292934330E-1
1.680341324E1	4.180099815E-2	1.184139997E-1	3.078299947E-2	1.292934330E-1
1.680834031E1	4.180099815E-2	1.184139997E-1	3.078299947E-2	1.292934330E-1
1.681326747E1	4.180099815E-2	1.184139997E-1	3.078299947E-2	1.292934330E-1
1.681819424E1	-2.383499965E-2	2.064100057E-1	9.636799991E-2	2.290414571E-1
1.682312155E1	-2.383499965E-2	2.064100057E-1	9.636799991E-2	2.290414571E-1
1.682804893E1	-2.383499965E-2	2.064100057E-1	9.636799991E-2	2.290414571E-1
1.683297601E1	-2.383499965E-2	2.064100057E-1	9.636799991E-2	2.290414571E-1
1.683790316E1	-9.964200109E-2	1.315000057E-1	-1.603600010E-2	1.657646922E-1
1.684283078E1	-9.964200109E-2	1.315000057E-1	-1.603600010E-2	1.657646922E-1
1.684775785E1	-9.964200109E-2	1.315000057E-1	-1.603600010E-2	1.657646922E-1
1.685268501E1	-9.964200109E-2	1.315000057E-1	-1.603600010E-2	1.657646922E-1
1.685761173E1	-7.709900290E-2	1.658820063E-1	-1.562670022E-1	2.405836076E-1
1.686253850E1	-7.709900290E-2	1.658820063E-1	-1.562670022E-1	2.405836076E-1
1.686746527E1	-7.709900290E-2	1.658820063E-1	-1.562670022E-1	2.405836076E-1
1.687239242E1	-7.709900290E-2	1.658820063E-1	-1.562670022E-1	2.405836076E-1
1.687731942E1	-2.819150090E-1	1.731590033E-1	-1.878580004E-1	3.804612215E-1
1.688224659E1	-2.819150090E-1	1.731590033E-1	-1.878580004E-1	3.804612215E-1
1.688717421E1	-2.819150090E-1	1.731590033E-1	-1.878580004E-1	3.804612215E-1
1.689210167E1	-2.819150090E-1	1.731590033E-1	-1.878580004E-1	3.804612215E-1
1.689702906E1	-1.963949949E-1	1.260399967E-1	-2.196950018E-1	3.205042412E-1
1.690195668E1	-1.963949949E-1	1.260399967E-1	-2.196950018E-1	3.205042412E-1
1.690688406E1	-1.963949949E-1	1.260399967E-1	-2.196950018E-1	3.205042412E-1
1.691181145E1	-1.963949949E-1	1.260399967E-1	-2.196950018E-1	3.205042412E-1
1.691673883E1	-2.700560093E-1	6.549599767E-2	3.408500180E-2	2.799674288E-1
1.692166567E1	-2.700560093E-1	6.549599767E-2	3.408500180E-2	2.799674288E-1
1.692659275E1	-2.700560093E-1	6.549599767E-2	3.408500180E-2	2.799674288E-1
1.693151982E1	-2.700560093E-1	6.549599767E-2	3.408500180E-2	2.799674288E-1
1.693644690E1	-2.040410042E-1	4.653599858E-2	1.913509965E-1	2.835728027E-1
1.694137451E1	-2.040410042E-1	4.653599858E-2	1.913509965E-1	2.835728027E-1
1.694630220E1	-2.040410042E-1	4.653599858E-2	1.913509965E-1	2.835728027E-1
1.695122936E1	-2.040410042E-1	4.653599858E-2	1.913509965E-1	2.835728027E-1
1.695615644E1	-1.361490041E-1	6.922200322E-2	1.294649988E-1	2.002234326E-1
1.696108375E1	-1.361490041E-1	6.922200322E-2	1.294649988E-1	2.002234326E-1
1.696601112E1	-1.361490041E-1	6.922200322E-2	1.294649988E-1	2.002234326E-1
1.697093889E1	-1.361490041E-1	6.922200322E-2	1.294649988E-1	2.002234326E-1
1.697586658E1	-1.361490041E-1	6.922200322E-2	1.294649988E-1	2.002234326E-1
1.698079389E1	-1.488569975E-1	1.469849944E-1	1.211159974E-1	2.417272825E-1
1.698572096E1	-1.488569975E-1	1.469849944E-1	1.211159974E-1	2.417272825E-1
1.699064813E1	-1.488569975E-1	1.469849944E-1	1.211159974E-1	2.417272825E-1
1.699557543E1	-1.488569975E-1	1.469849944E-1	1.211159974E-1	2.417272825E-1
1.700050282E1	-6.661500037E-2	1.435810030E-1	8.469899744E-2	1.795187535E-1
1.700543021E1	-6.661500037E-2	1.435810030E-1	8.469899744E-2	1.795187535E-1
1.701035759E1	-6.661500037E-2	1.435810030E-1	8.469899744E-2	1.795187535E-1
1.701528444E1	-6.661500037E-2	1.435810030E-1	8.469899744E-2	1.795187535E-1
1.702021150E1	-9.363199770E-2	1.140699983E-1	2.100629956E-1	2.567204269E-1
1.702513911E1	-9.363199770E-2	1.140699983E-1	2.100629956E-1	2.567204269E-1
1.703006649E1	-9.363199770E-2	1.140699983E-1	2.100629956E-1	2.567204269E-1
1.703499388E1	-9.363199770E-2	1.140699983E-1	2.100629956E-1	2.567204269E-1
1.703992126E1	4.048400000E-2	5.913199857E-2	1.694220006E-1	1.839547820E-1
1.704484874E1	4.048400000E-2	5.913199857E-2	1.694220006E-1	1.839547820E-1
1.704977605E1	4.048400000E-2	5.913199857E-2	1.694220006E-1	1.839547820E-1
1.705470382E1	4.048400000E-2	5.913199857E-2	1.694220006E-1	1.839547820E-1
1.705963143E1	-5.860200152E-2	6.070100144E-2	5.780600011E-2	1.022758026E-1
1.706455859E1	-5.860200152E-2	6.070100144E-2	5.780600011E-2	1.022758026E-1
1.706948650E1	-5.860200152E-2	6.070100144E-2	5.780600011E-2	1.022758026E-1
1.707441450E1	-5.860200152E-2	6.070100144E-2	5.780600011E-2	1.022758026E-1
1.707934219E1	-1.045610011E-1	1.173050031E-1	-2.732999995E-2	1.595004564E-1
1.708426896E1	-1.045610011E-1	1.173050031E-1	-2.732999995E-2	1.595004564E-1
1.708919573E1	-1.045610011E-1	1.173050031E-1	-2.732999995E-2	1.595004564E-1
1.709412227E1	-1.045610011E-1	1.173050031E-1	-2.732999995E-2	1.595004564E-1
1.709904925E1	-5.619300157E-2	7.776699960E-2	-7.042499632E-2	1.190169726E-1
1.710397632E1	-5.619300157E-2	7.776699960E-2	-7.042499632E-2	1.190169726E-1
1.710890317E1	-5.619300157E-2	7.776699960E-2	-7.042499632E-2	1.190169726E-1
1.711383048E1	-5.619300157E-2	7.776699960E-2	-7.042499632E-2	1.190169726E-1
